kmer_1,hash_1,kmer_2,hash_2,Sample
22,10848301558651035289,61,9433220338993196131,33
23,157597679671317756,60,468819348700813580,33
24,8902094697983216904,63,8687425267405470818,33
25,17633917559451922729,73,18254620169006976096,33
26,8905455843447465192,63,8687425267405470818,33
27,1390470110244598187,55,1383119806528848212,33
28,17563658888891193786,73,18254620169006976096,33
29,9474892892438226009,61,9433220338993196131,33
30,9532096811244503819,61,9433220338993196131,33
31,17258944816138404699,78,16842514805704046648,33
32,14276787794276895836,78,16842514805704046648,33
33,1637580456795844912,60,468819348700813580,33
34,7159969254588490231,62,7862159360282298137,33
35,10193132946791892957,61,9433220338993196131,33
36,3423493879771006135,69,3201352806181601797,33
37,1209810691215900466,79,359356015112027206,33
38,15152866465804608579,85,14479656780184968146,33
39,11737736761227311332,64,13443489087023619725,33
40,8981580030406643526,83,8968950056324102348,33
41,2403635013307936347,69,3201352806181601797,33
42,11843341829305997165,82,10812612841809381603,33
43,6435596663418953068,84,6179651853865108909,33
44,14720729081686711965,85,14479656780184968146,33
45,4510682740957365497,77,3775218098009409543,33
46,17379514831397488094,81,17826034311188183803,33
47,16485088355900205824,78,16842514805704046648,33
48,17372120261815889090,81,17826034311188183803,33
49,2384138764959871334,76,3672710111286131307,33
50,13902293265607832852,85,14479656780184968146,33
51,14618987113660287617,85,14479656780184968146,33
52,13131040559295097497,82,10812612841809381603,33
53,7536504418004547078,83,8968950056324102348,33
54,16728402759510758878,80,17915011618498898241,33
55,1383119806528848212,84,6179651853865108909,33
56,5125485378652694713,84,6179651853865108909,33
57,9184167499569614365,83,8968950056324102348,33
58,9047897117033755938,83,8968950056324102348,33
59,3848130620536661147,84,6179651853865108909,33

0,11561639436198035799,26,13085933722359070737,34
1,8110566857961629439,34,7344663069252960052,34
2,12600672041763547786,47,9621559955721946923,34
3,1270657196189212606,45,1586444597123026019,34
4,5082538210338986551,39,6135471078719116121,34
5,6971551372227672854,34,7344663069252960052,34
6,6376803994842812457,50,6712088463565964867,34
7,6578285850030408358,50,6712088463565964867,34
8,1168892324420635805,45,1586444597123026019,34
9,15568255400934409072,41,14476757499800081131,34
10,6932795271009146998,54,7772712812035205681,34
11,3205480140266248969,56,3026002658531587166,34
12,5424519916484152128,55,4617530317177401319,34
13,8463561546413312401,54,7772712812035205681,34
14,3717032174934678461,53,3673198919879811323,34
15,844191641011587959,60,1020755459631788874,34
16,14606036569255954369,41,14476757499800081131,34
17,6896209485922863694,50,6712088463565964867,34
18,3705536319220647348,65,3675721308625983032,34
19,14822195480755335714,66,14702874344614348049,34
20,6316267298958448741,62,5970386087169359678,34
21,11857768461675538341,59,12312126378214177273,34
22,7669367143631774817,54,7772712812035205681,34
23,5205627138737445979,55,4617530317177401319,34
24,1718523686161292656,68,2098866058336332883,34
25,8416340595672533432,73,9214250629006021510,34
26,13085933722359070737,59,12312126378214177273,34
27,407258831116415221,60,1020755459631788874,34
28,6349498226087917069,67,6704604889821816352,34
29,14040535302411010343,74,14297935047748566659,34
30,3752269656193029524,65,3675721308625983032,34
31,5912114934033563551,62,5970386087169359678,34
32,16648036085006452143,78,16153199134201120608,34
33,11059535124108421869,63,11067385230409984348,34
34,7344663069252960052,82,7902598196619014436,34
35,2123147983634183149,68,2098866058336332883,34
36,13863485153460987497,74,14297935047748566659,34
37,13900790608257584467,74,14297935047748566659,34
38,6045722985034792379,67,6704604889821816352,34
39,6135471078719116121,67,6704604889821816352,34
40,14579182041410153031,66,14702874344614348049,34
41,14476757499800081131,66,14702874344614348049,34
42,510354780061405392,68,2098866058336332883,34
43,16580447071861490961,78,16153199134201120608,34
44,135678411692799649,84,1740561151423101355,34
45,1586444597123026019,84,1740561151423101355,34
46,16176986335869437449,78,16153199134201120608,34
47,9621559955721946923,79,9272564403722657193,34
48,10537948426037839524,79,9272564403722657193,34
49,2100253311962041091,84,1740561151423101355,34
50,6712088463565964867,80,9210883402892906277,34
51,9229295691149161165,79,9272564403722657193,34
52,17629633490408218276,83,17714963165467168086,34
53,3673198919879811323,84,1740561151423101355,34
54,7772712812035205681,82,7902598196619014436,34
55,4617530317177401319,82,7902598196619014436,34
56,3026002658531587166,84,1740561151423101355,34
57,10669066936192460732,83,17714963165467168086,34
58,11353241091707264305,83,17714963165467168086,34
59,12312126378214177273,84,1740561151423101355,34

0,16019674206521514423,37,16133254057655966642,35
1,8022762167323126667,34,7960358271792977372,35
2,4882390573618562475,41,4797847051873375047,35
3,1082818098358130291,43,3392809602827449223,35
4,17749820399582689370,38,18041874041743540150,35
5,3341406469594667179,43,3392809602827449223,35
6,15945661307006343629,37,16133254057655966642,35
7,14839099689454685575,32,14546620857980509501,35
8,17312873584924009650,38,18041874041743540150,35
9,16081928213728795833,37,16133254057655966642,35
10,16974517222950704714,56,16831836153054448397,35
11,16455313461880395291,58,16643502945548114822,35
12,12773861321931173357,45,13021277532918101998,35
13,13486956824598530890,57,13505520087919782541,35
14,13974854038612483547,62,14779078218629782660,35
15,559183941911213936,61,303670500872796715,35
16,10853417236919870178,47,11112175444331599425,35
17,16530128112547500305,58,16643502945548114822,35
18,18087622083175517633,56,16831836153054448397,35
19,11901123402377720056,51,12090301067353129677,35
20,17324135613815683774,58,16643502945548114822,35
21,3003865289204228830,48,3074136857735707232,35
22,10455851437444248484,67,10532522959677772788,35
23,16448549217502078038,58,16643502945548114822,35
24,16566864204982788271,58,16643502945548114822,35
25,10966031997340172151,69,11166555107673684613,35
26,16486075027457123157,58,16643502945548114822,35
27,14158905301406789749,62,14779078218629782660,35
28,17090396235585800414,55,17273508398741922462,35
29,7389359324829739990,72,8242783796669871588,35
30,7021599223624428812,72,8242783796669871588,35
31,12774349673341980835,70,13234965924399878297,35
32,14546620857980509501,62,14779078218629782660,35
33,14441081663986967579,62,14779078218629782660,35
34,7960358271792977372,72,8242783796669871588,35
35,5950300049497634900,60,5325220175495016183,35
36,14618646894680795730,64,14898747729215719082,35
37,16133254057655966642,81,15914176190650642036,35
38,18041874041743540150,82,18335055969667124226,35
39,7299233871527579236,72,8242783796669871588,35
40,2530710501906141040,77,3975548637541311093,35
41,4797847051873375047,73,5664421703069989169,35
42,16367104643400842583,75,17701460004395930739,35
43,3392809602827449223,77,3975548637541311093,35
44,6962660076990826507,72,8242783796669871588,35
45,13021277532918101998,70,13234965924399878297,35
46,6446872726081111813,73,5664421703069989169,35
47,11112175444331599425,85,10589019626510602546,35
48,3074136857735707232,77,3975548637541311093,35
49,8728985943866241026,77,3975548637541311093,35
50,8146584989221913605,77,3975548637541311093,35
51,12090301067353129677,85,10589019626510602546,35
52,2784135667493076525,77,3975548637541311093,35
53,4497807921027649920,80,616575849406648273,35
54,11202636298401451883,85,10589019626510602546,35
55,17273508398741922462,82,18335055969667124226,35
56,16831836153054448397,82,18335055969667124226,35
57,13505520087919782541,85,10589019626510602546,35
58,16643502945548114822,84,18338242546566436417,35
59,13142991859356192648,85,10589019626510602546,35

0,15755395679589368683,49,15592337230617359497,36
1,7681490807367994597,33,8956741023826398507,36
2,5606529388712861852,29,5746701127777930797,36
3,8227723998050897487,33,8956741023826398507,36
4,3639908719131645744,36,3656658527931349381,36
5,8142582312525847137,55,8282120076083197584,36
6,14847406174748927411,51,13974959014583040755,36
7,2612907813778636389,47,3364902550352945603,36
8,13880597702830474012,51,13974959014583040755,36
9,15308115650104619037,53,15041723348214812975,36
10,5375880891656625701,60,4730722606487887987,36
11,8471312797125345706,55,8282120076083197584,36
12,18378121638012996897,40,17905276642813695309,36
13,11162326972187601757,61,11415345209721315525,36
14,11825562242021650343,50,13223205339144610190,36
15,43600000802374341,64,60295070127499149,36
16,4515854670033383180,58,4509824550898322493,36
17,17003279350860153346,43,16324395938386981148,36
18,16895451278446393691,43,16324395938386981148,36
19,11266051631945653290,61,11415345209721315525,36
20,10604799044942970631,70,11185365058374867475,36
21,12404785449683239368,50,13223205339144610190,36
22,13219340399188148777,50,13223205339144610190,36
23,11450589537785290051,61,11415345209721315525,36
24,4631283930964127689,60,4730722606487887987,36
25,6981637899796272967,55,8282120076083197584,36
26,9976352684821939998,65,9895087103646016034,36
27,1086793909926785444,57,370010410480458056,36
28,10332545072345989923,78,10365703608344490412,36
29,5746701127777930797,62,5618214183702072268,36
30,669054546953309600,64,60295070127499149,36
31,2482099128845043017,67,3975198456521174311,36
32,13249618294619821003,72,11880670654870662015,36
33,8956741023826398507,68,8771561945928784392,36
34,2241464247833327596,64,60295070127499149,36
35,10137582560026321371,66,10217171677291744086,36
36,3656658527931349381,67,3975198456521174311,36
37,1473565695272729080,64,60295070127499149,36
38,4555592902691860380,67,3975198456521174311,36
39,15193347642772268763,85,15050712057907435485,36
40,17905276642813695309,76,17026727180833611239,36
41,696420970069730347,83,2695614038783367739,36
42,3888051989171554075,82,3865368848153426707,36
43,16324395938386981148,76,17026727180833611239,36
44,9957399975355423886,84,10259066896123789656,36
45,4288237665880960887,82,3865368848153426707,36
46,6598273780881048070,79,6765519139758123543,36
47,3364902550352945603,83,2695614038783367739,36
48,1563007719257794680,82,3865368848153426707,36
49,15592337230617359497,85,15050712057907435485,36
50,13223205339144610190,75,9504050063323977314,36
51,13974959014583040755,77,14026321733574592777,36
52,5851883210722437218,79,6765519139758123543,36
53,15041723348214812975,85,15050712057907435485,36
54,8938259629831024222,80,8008329977629353291,36
55,8282120076083197584,80,8008329977629353291,36
56,9028734223498543144,82,3865368848153426707,36
57,370010410480458056,83,2695614038783367739,36
58,4509824550898322493,83,2695614038783367739,36
59,9254734881709301081,84,10259066896123789656,36

0,14878052547111150433,40,14457248672182841682,37
1,16332626200559143388,41,16202005690650356996,37
2,6663867469697519005,38,4694558784398794556,37
3,4382099653742640969,35,4139727759992889297,37
4,719508443106026500,52,997981537047672925,37
5,8368739905572986973,36,9158836684365221419,37
6,13979362522096554547,40,14457248672182841682,37
7,416433849081256871,50,310542257878036026,37
8,459020778081092523,50,310542257878036026,37
9,1836103354505245566,57,1381668772795258149,37
10,14383582331181723972,40,14457248672182841682,37
11,1559349569193090642,57,1381668772795258149,37
12,2379228895608016316,46,3762605109624117831,37
13,3971262927942563279,46,3762605109624117831,37
14,9635513311916274429,62,9707844321640754142,37
15,5776305518950765248,48,7728651415172373840,37
16,9550284148714920817,62,9707844321640754142,37
17,17412226489239688843,44,15746313814822931698,37
18,6804466993386286195,53,7980374739305156443,37
19,9186422669731766901,53,7980374739305156443,37
20,7676171636773658501,48,7728651415172373840,37
21,1477865613994669404,57,1381668772795258149,37
22,5911389074314907637,71,7266121777715330760,37
23,16631669887667574475,73,17054364137081835853,37
24,14179075419168457192,67,14151416280737115069,37
25,11837791885997152736,59,11928946096772785434,37
26,7789274916114745243,53,7980374739305156443,37
27,12710355504850083396,60,11594143064136519547,37
28,664282367164314539,63,1937923593371577892,37
29,17279935558586596958,73,17054364137081835853,37
30,12812891447834002104,60,11594143064136519547,37
31,18145807798030258184,75,17433420828697671562,37
32,13824561946713040354,59,11928946096772785434,37
33,18404575636591560917,75,17433420828697671562,37
34,15167028164923812798,72,14090455415325931149,37
35,4139727759992889297,61,4256881874266318090,37
36,9158836684365221419,82,7554059184184417383,37
37,13153873372324647294,62,9707844321640754142,37
38,4694558784398794556,74,4787877060689348072,37
39,15582339627051810671,70,13964757699869934646,37
40,14457248672182841682,70,13964757699869934646,37
41,16202005690650356996,73,17054364137081835853,37
42,9467845265798600603,68,9351475147155200006,37
43,13595095580091039288,83,9565442791474903604,37
44,15746313814822931698,72,14090455415325931149,37
45,1141678609600227627,81,395795375176212354,37
46,3762605109624117831,77,4607809672938188323,37
47,11155534858435614533,79,9272684840304899926,37
48,7728651415172373840,82,7554059184184417383,37
49,7785030451347419138,82,7554059184184417383,37
50,310542257878036026,81,395795375176212354,37
